,movieId,all features
3016,119314,Comedy   KarlDiPelino 
3017,119645,Romance Thriller   Agustin 
3018,119653,Children Drama   KaisaRastimo 
3019,122409,Children Comedy    
3020,123225,Drama   EduardCortés 
3021,124050,Comedy Documentary    
3022,125609,(nogenreslisted)    
3023,126751,Children    
3024,127226,Drama   AnnaBrüggemann 
3025,131256,Comedy   MatthiasDinter 
3026,388,Drama   RobertLeeKing 
3027,417,Comedy Romance   WhitStillman 
3028,548,Action Mystery Thriller   DavidTwohy 
3029,602,Documentary   JeanBach 
3030,1208,Action Drama War    
3031,2168,Drama Romance   DarylMatthews 
3032,2753,Thriller    
3033,3260,Drama   E.M.Forster 
3034,3502,Drama   BruceJoelRubin 
3035,3519,Action Drama War    
3036,3621,Drama Horror    
3037,3865,Comedy Documentary   CedrictheEntertainer 
3038,3912,Comedy Drama   JonBernstein 
3039,4591,Adventure Comedy Fantasy    
3040,4617,Comedy    
3041,4669,Horror Thriller    
3042,4873,Animation Drama Fantasy   RichardLinklater 
3043,4910,Drama    
3044,5062,Mystery Sci-Fi Thriller    
3045,5374,Horror    
3046,5886,Drama Romance   WillekeFrima 
3047,5897,Sci-Fi    
3048,5909,Comedy Drama Horror   ItaruEra 
3049,6096,Drama    
3050,6100,Comedy Romance    
3051,6440,Drama Thriller   EthanCoen 
3052,6572,Comedy Crime   JoeWein 
3053,6717,Comedy Drama   DorisDörrie 
3054,6852,Crime Drama    
3055,6896,Documentary War    
3056,7106,Drama War    
3057,7418,Documentary   AdamSimon 
3058,7583,Drama    
3059,8774,Mystery    
3060,8947,Horror Mystery Thriller   StephenSusco 
3061,25833,Drama Romance    
3062,25871,Comedy Musical    
3063,26775,Comedy Musical Romance   TomDiCillo 
3064,26996,Thriller   EricStevenStahl 
3065,32469,Comedy Crime Drama    
3066,32535,Drama   ArturoRipstein 
3067,34548,Drama    
3068,40826,Drama Musical Romance   StephenChbosky 
3069,43389,Comedy    
3070,44427,Comedy Crime Mystery    
3071,46430,Action Crime Drama Thriller   VondieCurtis-Hall 
3072,47277,Drama Film-Noir    
3073,48638,Drama Romance    
3074,52101,Drama    
3075,53038,Drama    
3076,53827,Drama    
3077,54771,Action Drama Horror Sci-Fi Thriller   JamesMcTeigue 
3078,55851,Documentary   FisherStevens 
3079,57432,Horror Thriller   DanKay 
3080,57692,Action Adventure Comedy Romance    
3081,58564,Comedy Drama    
3082,61206,Drama   JoséLuisGuerín 
3083,64280,Documentary    
3084,68480,Action Comedy Crime    
3085,68892,Comedy Drama Fantasy Mystery Romance    
3086,70695,Drama Horror Thriller   JohnTravis 
3087,70751,Drama   BillKerby 
3088,72624,Drama   MarkO'Halloran 
3089,74426,Drama Musical Romance   AdityaChopra 
3090,76753,Drama Horror Thriller   JasonKabolati 
3091,79337,Drama    
3092,80191,Drama War    
3093,81031,Drama   SteenBille 
3094,81445,Documentary War   VicenteFranco 
3095,83801,Documentary Drama   YaelHersonski 
3096,84512,Comedy    
3097,87232,Action Adventure Sci-Fi Thriller War   AshleyMiller 
3098,87469,Drama   RobertPulcini 
3099,89072,Horror   NickDamici 
3100,89100,Documentary    
3101,90564,Drama   Mahamat-SalehHaroun 
3102,91619,Comedy    
3103,91808,Drama   DeeRees 
3104,92027,Western    
3105,92224,Drama    
3106,93752,Documentary Drama   SharmeenObaid-Chinoy 
3107,95688,Action Comedy Crime Thriller   CraigSinger 
3108,98961,Action Drama Thriller   KathrynBigelow 
3109,99530,Action Drama   NobuhiroWatsuki 
3110,99811,Documentary   JayBulger 
3111,101935,Western    
3112,102160,Action Thriller   F.ScottFrazier 
3113,102425,Action Adventure Horror Sci-Fi Thriller    
3114,103219,Horror Thriller   AlexandreAja 
3115,103380,Comedy Drama    
3116,105049,Comedy    
3117,106734,Drama   LarryClark 
3118,108001,Documentary   JörgBundschuh 
3119,110548,Documentary   NancyBuirski 
3120,110653,Drama Film-Noir Mystery Romance   MartínHodara 
3121,112309,Comedy   JulieO'Hora 
3122,112469,Documentary Musical   ElaineStritch 
3123,113263,Comedy Romance    
3124,116503,Horror   DavidJung 
3125,116724,Comedy Drama Romance   GiddensKo 
3126,116738,Adventure Comedy Horror   DrewT.Pierce 
3127,116859,Drama Romance   MichaelKase 
3128,116863,Drama    
3129,117438,Animation Drama   HiromasaYonebayashi 
3130,117752,Comedy    
3131,124368,Drama    
3132,125902,Children Drama    
3133,125972,Adventure Children Comedy Drama Fantasy   JonCooksey 
3134,127096,Sci-Fi Thriller   JasonPagan 
3135,127288,Drama Fantasy   GaryBakewell 
3136,127642,Thriller    
3137,129235,Documentary   Bernard 
3138,409,Crime Drama   JeffPollack 
3139,663,Comedy   NormHiscock 
3140,926,Drama    
3141,1077,Comedy Sci-Fi    
3142,1564,Comedy Drama Romance   PaulWeiland 
3143,1659,Drama   MorganJ.Freeman 
3144,1777,Comedy Romance   TimHerlihy 
3145,1820,Drama Romance   LesliLinkaGlatter 
3146,1978,Horror    
3147,2022,Drama    
3148,2502,Comedy Crime   MikeJudge 
3149,2975,Comedy Drama   MalcolmD.Lee 
3150,3216,Fantasy Horror Thriller    
3151,3711,Drama   MbongeniNgema 
3152,4014,Drama Romance   JoanneHarris 
3153,4047,Drama War   MichaelShaara 
3154,4227,Comedy Drama   GaryHardwick 
3155,4363,Action War    
3156,4397,Action Comedy    
3157,4526,Comedy Romance Sci-Fi    
3158,4653,Adventure Comedy    
3159,5333,Crime Drama    
3160,5370,Action Comedy    
3161,5765,Animation Children Comedy    
3162,5843,Action Drama   WilliamP.Kennedy 
3163,6028,Adventure Musical    
3164,6045,Action Crime Drama   JulienTemple 
3165,6495,Crime Thriller    
3166,6629,Crime Horror Mystery Thriller    
3167,6650,Comedy Drama    
3168,6746,Horror Romance    
3169,6792,Drama Romance   NikitaMikhalkov 
3170,6880,Horror   KimHenkel 
3171,7032,Drama Romance Thriller   JimHarrison 
3172,7197,Crime Thriller    
3173,7742,Drama Horror    
3174,8270,Comedy Drama Romance   ClaudeKlotz 
3175,8452,Drama Romance    
3176,8825,Comedy Horror Mystery    
3177,8888,Drama   MarcFusco 
3178,26333,Sci-Fi Thriller    
3179,26401,Action Drama    
3180,26688,Action Crime Drama    
3181,26949,Drama   JarmoLampela 
3182,27603,Action Comedy Crime   RubemFonseca 
3183,32009,Comedy Drama Romance   TylerPerry 
3184,32395,Fantasy Horror Sci-Fi Thriller    
3185,42956,Action Drama Thriller    
3186,43997,Documentary   JeffAnderson 
3187,48895,Children Comedy Drama   JessicaBarondes 
3188,49754,Drama    
3189,54268,Comedy   DonMichaelPaul 
3190,55451,Comedy Drama Romance   RobinSwicord 
3191,55659,Action Comedy    
3192,57223,Action Adventure Drama Fantasy   Hyung-raeShim 
3193,59435,Comedy Drama Romance   HarrisGoldberg 
3194,60189,Comedy    
3195,60688,Action Drama Mystery Thriller War   AdamMarcus 
3196,63436,Crime Horror Thriller   PatrickMelton 
3197,65204,Action Adventure Fantasy Sci-Fi    
3198,66279,Drama    
3199,68462,Drama Romance   IvanVyrypaev 
3200,71114,Comedy Romance   FernandoGonzálezMolina 
3201,71792,Comedy War    
3202,72393,Horror Mystery Sci-Fi Thriller   OlatundeOsunsanmi 
3203,72720,Drama   ChristopherIsherwood 
3204,73870,Horror Sci-Fi Thriller   MarkA.Lewis 
3205,74545,Drama Mystery Thriller   RobertHarris 
3206,75434,Comedy Drama Fantasy   MattiIjäs 
3207,78834,Drama   DenisDercourt 
3208,79254,Drama   UrsulaMeier 
3209,80181,Animation Fantasy Sci-Fi   PepijnZwanenberg 
3210,81109,Drama   FrantisekVlácil 
3211,83246,Western    
3212,84238,Comedy Crime Thriller   ShobhnaDesai 
3213,84794,Drama   CrispinGlover 
3214,84880,Comedy   DavidBaddiel 
3215,85453,Drama Thriller    
3216,87229,Documentary   InlandEmpire 
3217,87368,Adventure Comedy Crime Thriller    
3218,87568,Children Comedy   KathyWaugh 
3219,88059,Comedy   RobertVeze 
3220,88248,Horror Mystery Sci-Fi   JohnPogue 
3221,88374,Drama    
3222,89083,Documentary   RobertFalconScott 
3223,89087,Action Adventure Drama Thriller   LucBesson 
3224,93126,Horror   MelissaGeorge 
3225,93731,Drama Romance    
3226,94480,Action Adventure Fantasy   RandallMcCormick 
3227,95488,Adventure Drama   JackKerouac 
3228,96917,Horror Thriller   DavidLoucka 
3229,98983,Action Adventure Crime Mystery Romance   Jean-PaulSalomé 
3230,99787,Comedy Horror   MarlonWayans 
3231,100714,Drama Romance   RichardLinklater 
3232,102178,Action Thriller   ScottWiper 
3233,104843,Comedy Drama   MichaelHamilton-Wright 
3234,108775,Action Thriller   DanielMillican 
3235,109074,Action Crime Fantasy   JanetChun 
3236,109897,Drama   RichardBedser 
3237,110346,Crime Drama Thriller   GuillaumeCanet 
3238,110377,Comedy   DaiveCohen 
3239,111036,Action Sci-Fi   KoreyoshiAkasaka 
3240,111264,Comedy Drama    
3241,112929,Drama   UlrichSeidl 
3242,113218,Comedy Sci-Fi   ArmenEvrensel 
3243,116034,Horror Thriller   StephenKing 
3244,116939,Action Animation Comedy   NikiList 
3245,119080,Comedy   ManishAcharya 
3246,120857,Action Horror Sci-Fi   MatthewHastings 
3247,121781,Animation Children Comedy Fantasy   E.B.White 
3248,122764,Adventure Children   MarioAndreacchio 
3249,122876,Action Comedy Crime   SantiagoSegura 
3250,124450,Drama Romance War    
3251,124713,Drama Romance    
3252,126182,Comedy Romance   RaminNiami 
3253,126290,Comedy Romance    
3254,126777,Crime Drama Thriller   DenisCôté 
3255,126979,(nogenreslisted)   LailaPakalnina 
3256,127122,Adventure Drama   RodrigoGarcía 
3257,127445,Documentary   DougAbeles 
3258,128973,Documentary   CynthiaBeatt 
3259,129771,Comedy   RiadSattouf 
3260,129812,Documentary   JørgenLeth 
3261,130458,Drama Thriller   JasonHorwitch 
3262,333,Comedy   BonnieTurner 
3263,707,Crime Drama Thriller   PeterDexter 
3264,822,Drama Romance War   PaulTurner 
3265,1215,Action Adventure Comedy Fantasy Horror   SamRaimi 
3266,1290,Drama Romance    
3267,1457,Comedy Drama Romance   JoanTaylor 
3268,1582,Adventure Children   DavidMichaelWieger 
3269,1908,Drama Thriller   MarcEvans 
3270,1925,Action Drama Romance War    
3271,2113,Horror Thriller    
3272,2127,Drama Romance   IanMcEwan 
3273,2227,Crime Drama Thriller    
3274,2237,Drama   RobertTowne 
3275,2255,Comedy    
3276,2668,Horror Sci-Fi    
3277,2726,Crime Film-Noir    
3278,2772,Comedy   AdamRifkin 
3279,2789,Horror    
3280,2961,Comedy Drama   AlanZweibel 
3281,3071,Comedy Drama    
3282,3184,Action Comedy Crime Drama   ErichHoeber 
3283,3239,Comedy   AndrewBergman 
3284,3450,Comedy   MarkStevenJohnson 
3285,3546,Drama Horror Thriller    
3286,3814,Comedy    
3287,3891,Crime Drama   RobertAdetuyi 
3288,3963,Musical    
3289,4070,Comedy Drama   NadiaTass 
3290,4389,Drama   SusanSwan 
3291,4457,Documentary Musical IMAX   MartynAtkins 
3292,4823,Comedy Romance   MarcKlein 
3293,4989,Comedy   DustinLeeAbraham 
3294,4994,Comedy Drama Romance   MichaelSloane 
3295,5112,Drama   GrahamSwift 
3296,5190,Drama    
3297,6178,Drama Romance    
3298,6606,Drama   RonnieApteker 
3299,7699,Documentary   CarlosMarcovich 
3300,7823,Documentary   JoelDeMott 
3301,8655,Comedy Western    
3302,8773,Crime Mystery Thriller    
3303,25763,Drama    
3304,25874,Comedy Musical    
3305,25944,Adventure Comedy Musical Romance    
3306,26343,Comedy Crime Romance    
3307,26602,Action Adventure Drama    
3308,27050,Action Comedy   PeterThorwarth 
3309,27357,Action Comedy   AndersThomasJensen 
3310,31184,Action Animation Fantasy Sci-Fi   StevenFoster 
3311,33919,Action Adventure War   VolkerEngel 
3312,34299,Western    
3313,43832,Horror Thriller   H.P.Lovecraft 
3314,45499,Action Sci-Fi Thriller   SimonKinberg 
3315,48555,Adventure Horror Sci-Fi    
3316,49396,Adventure Comedy Musical   JackBlack 
3317,51486,Crime Drama   GiancarloDeCataldo 
3318,51773,Drama    
3319,52016,Drama War   IvanPasser 
3320,52804,Romance   JeffLipsky 
3321,53921,Drama Thriller   JohnOrloff 
3322,58094,Documentary   RaymondDepardon 
3323,58494,Crime Drama Romance   IraSachs 
3324,58652,Children Comedy Sci-Fi   StephenChow 
3325,60950,Comedy Drama Romance   WoodyAllen 
3326,61011,Drama Mystery   PaulSchrader 
3327,61862,Drama   JulioRojas 
3328,65011,Comedy Drama   VojinCetkovic 
3329,65588,Action Adventure Comedy Fantasy   MattVancil 
3330,65738,Comedy   TimMetcalfe 
3331,66808,Action Adventure Drama   MichaelRoesch 
3332,69483,Comedy Drama    
3333,69529,Documentary   IsabelleDelannoy 
3334,71413,Comedy Drama Romance    
3335,72369,Action Drama   KazuakiKiriya 
3336,72762,Action Drama Thriller   JamesV.Simpson 
3337,72899,Drama Romance   ApichatpongWeerasethakul 
3338,76269,Drama   AzizMirza 
3339,79045,Documentary   WilliamRichter 
3340,82304,Drama   JafarPanahi 
3341,83389,Musical   DenisHéroux 
3342,85007,Comedy Drama   JoshRadnor 
3343,86553,Fantasy Musical Romance    
3344,87061,(nogenreslisted)    
3345,90049,Documentary   AbbasKiarostami 
3346,95058,Drama   DavidCronenberg 
3347,95939,Comedy Drama   PaulLaverty 
3348,96367,Action Comedy Romance   DaxShepard 
3349,96448,Comedy Horror   PatrickMelton 
3350,97200,Crime Drama Mystery Thriller    
3351,99054,Drama   DianeBertrand 
3352,99746,Drama Thriller   ElanMastai 
3353,100583,Documentary    
3354,101133,Documentary   GaryLeva 
3355,101820,Action Adventure    
3356,102794,Action Animation Children Comedy Fantasy   HitoshiTakekiyo 
3357,104954,Comedy Romance    
3358,106493,Drama    
3359,109290,Adventure Comedy    
3360,109935,Drama   FernandoTrueba 
3361,109985,Drama Thriller    
3362,111456,Crime Drama Film-Noir Mystery    
3363,111999,Comedy Drama    
3364,112519,Crime Documentary   JoshuaZeman 
3365,114980,Drama Musical   BradJ.Silverman 
3366,116427,Children Comedy    
3367,116481,Documentary   KatarinaPeters 
3368,116941,Animation Children Comedy Musical Sci-Fi    
3369,118902,Thriller   ClaireMontgomery 
3370,120444,Comedy   GeorgeLopez 
3371,120869,Documentary    
3372,124693,Crime Drama    
3373,126783,Documentary   BenRivers 
3374,128854,Comedy   KeithTruesdell 
3375,222,Drama Romance   AndrewDavies 
3376,285,Drama Horror   VadimJean 
3377,601,Drama   JianxinHuang 
3378,875,Action Crime Drama   AlexandraPaul 
3379,1249,Action Crime Romance Thriller   LucBesson 
3380,1324,Horror   JoshuaMichaelStern 
3381,1565,Comedy Thriller   EirikIldahl 
3382,1804,Crime Drama   ClaudeStanush 
3383,1824,Comedy Thriller   StephenGyllenhaal 
3384,2031,Children Comedy    
3385,2288,Action Horror Sci-Fi Thriller    
3386,2532,Action Sci-Fi    
3387,3108,Comedy Drama Fantasy Romance   RichardLaGravenese 
3388,3180,Comedy Drama   RonShelton 
3389,3240,Comedy   KevinAllen 
3390,3586,Drama Romance    
3391,3654,Action Adventure Drama War    
3392,3673,Adventure Children    
3393,3886,Drama   RobertGreenwald 
3394,3888,Drama Romance   TimSandlin 
3395,3905,Comedy   JamesGunn 
3396,4090,Animation Children    
3397,4120,Comedy    
3398,4177,Crime Mystery Thriller    
3399,4323,Adventure War Western    
3400,4387,Action   JetLi 
3401,4720,Drama Horror Mystery Thriller   AlejandroAmenábar 
3402,4837,Crime Drama Thriller    
3403,5905,Drama Romance   TonyT.L.Young 
3404,5932,Documentary    
3405,6422,Drama War Western    
3406,6442,Comedy Romance   RafaelAzcona 
3407,6465,Drama    
3408,6616,Action Comedy   RalphSall 
3409,7026,Comedy    
3410,7216,Crime Drama Film-Noir Thriller    
3411,7446,Animation Children   SteveTrenbirth 
3412,8220,Crime Horror Sci-Fi    
3413,8511,Comedy    
3414,8780,Action Adventure Comedy Crime Sci-Fi    
3415,8786,Drama    
3416,25918,Drama    
3417,26546,Comedy Fantasy Horror    
3418,26898,Action Crime Drama   TakashiIshii 
3419,27891,Drama   JanHenrikStahlberg 
3420,31116,Drama War    
3421,32781,Drama    
3422,33090,Animation Comedy Sci-Fi   BillPlympton 
3423,35636,Comedy    
3424,40898,Drama    
3425,47728,Crime Mystery    
3426,48231,Comedy Drama Horror   LajosPartiNagy 
3427,51251,Horror    
3428,52285,Action Comedy   Claire-DeeLim 
3429,54229,Animation War    
3430,54239,Action Drama War    
3431,54778,Crime Drama Thriller   Franc.Reyes 
3432,58992,Documentary Musical   JonSavage 
3433,59900,Comedy   AdamSandler 
3434,62250,Crime Drama   RobertoSaviano 
3435,62660,Comedy Fantasy   DanielCohen 
3436,63121,Drama Romance    
3437,64650,Comedy Drama Musical Romance   AdityaChopra 
3438,71189,Comedy Musical    
3439,73831,Drama   KatarzynaRoslaniec 
3440,74795,Action Drama Thriller War   BrianHelgeland 
3441,77875,Drama    
3442,77881,Drama Romance   KatjaKallio 
3443,78093,Comedy Crime Drama Romance    
3444,78885,Drama   RussellSchaumburg 
3445,79720,Crime Drama   DavidMichôd 
3446,80693,Comedy Drama   RyanFleck 
3447,80727,Comedy Crime Drama   GeorgeGallo 
3448,81138,Thriller   PatrickSenécal 
3449,82322,Drama   MiaHansen-Løve 
3450,82602,Drama   MaryCostello 
3451,83798,Drama Romance Thriller   BenCourt 
3452,83819,Adventure Drama Romance    
3453,84300,Drama Thriller    
3454,84508,Action Drama War    
3455,84663,Drama   HughDancy 
3456,86539,Drama   DominicMurphy 
3457,86941,Documentary   JohanGrimonprez 
3458,88163,Comedy Drama Romance   JohnRequa 
3459,89401,Comedy Musical Romance    
3460,91037,Horror    
3461,91866,Thriller   BruceWilkinson 
3462,92935,Comedy Crime    
3463,100185,Drama   SeanBaker 
3464,101214,Adventure Drama War    
3465,101825,Drama    
3466,105429,Documentary   RobertReich 
3467,106017,Comedy Romance   AlexandruMaftei 
3468,107328,Horror    
3469,108085,Sci-Fi Thriller   DennisIliadis 
3470,108265,Horror Mystery Thriller    
3471,110439,Drama   DenisOsokin 
3472,112454,Drama   ValeriaGolino 
3473,113510,Action Crime Thriller   Jean-ChristopheGrangé 
3474,115475,Drama   NoelS.Baker 
3475,116141,Drama   Yeon-ShickShin 
3476,116495,Children Drama   MatthewCormack 
3477,116897,Comedy Drama Thriller   GermánServidio 
3478,117553,Mystery Thriller   EricHurt 
3479,117646,Action Adventure Comedy Drama Fantasy Thriller   PatrickReadJohnson 
3480,119703,Comedy Fantasy   ToddBerger 
3481,120815,Comedy   JasonWoliner 
3482,121122,Horror   UweBoll 
3483,122260,Drama War   GeoffreyBreton 
3484,123333,(nogenreslisted)    
3485,124851,Adventure Romance Sci-Fi   LaurenOliver 
3486,125537,Documentary   ClayTweel 
3487,125914,Adventure Comedy Mystery Romance   EricAronson 
3488,22,Crime Drama Horror Mystery Thriller   AnnBiderman 
3489,128,Documentary   MichelNegroponte 
3490,209,Drama   DesmondNakano 
3491,330,Action Crime Horror   RustyCundieff 
3492,372,Comedy Drama Romance   HelenChildress 
